so,thread_limit,size,x,y,z,execution time,begin temperature,end temperature
8,128,800,2,8,16,9.258777,60,63
8,128,800,2,8,32,10.696997,60,64
8,128,800,2,8,64,15.2265,60,65
8,128,800,2,16,2,0.583891,60,61
8,128,800,2,16,4,0.725271,60,61
8,128,800,2,16,8,4.825334,60,62
8,128,800,2,16,16,9.655418,60,64
8,128,800,2,16,32,10.794792,60,64
8,128,800,2,32,2,0.541152,60,61
8,128,800,2,32,4,0.746751,60,61
8,128,800,2,32,8,4.953187,60,62
8,128,800,2,32,16,9.718109,60,64
8,128,800,2,64,2,0.547466,60,61
8,128,800,2,64,4,0.811889,60,61
8,128,800,2,64,8,4.982556,60,62
8,128,800,4,2,2,0.506624,60,61
8,128,800,4,2,4,0.609485,60,61
8,128,800,4,2,8,3.118938,60,62
8,128,800,4,2,16,7.489081,60,63
8,128,800,4,2,32,8.471429,60,64
8,128,800,4,2,64,11.591599,60,64
8,128,800,4,4,2,0.559348,61,61
8,128,800,4,4,4,0.655536,60,61
8,128,800,4,4,8,3.978023,60,62
8,128,800,4,4,16,8.123307,60,63
8,128,800,4,4,32,9.488761,60,64
8,128,800,4,4,64,12.000686,60,64
8,128,800,4,8,2,0.567596,60,61
8,128,800,4,8,4,0.727043,60,61
8,128,800,4,8,8,4.528425,60,62
8,128,800,4,8,16,9.433303,60,63
8,128,800,4,8,32,10.849816,60,64
8,128,800,4,16,2,0.560432,60,61
8,128,800,4,16,4,0.752282,60,61
8,128,800,4,16,8,4.914441,60,62
8,128,800,4,16,16,9.814922,60,64
8,128,800,4,32,2,0.549438,60,61
8,128,800,4,32,4,0.769267,60,61
8,128,800,4,32,8,5.02087,60,62
8,128,800,4,64,2,0.544529,60,61
8,128,800,4,64,4,0.864762,60,61
8,128,800,8,2,2,0.406406,60,61
8,128,800,8,2,4,0.567175,60,61
8,128,800,8,2,8,3.341167,60,62
8,128,800,8,2,16,7.602921,60,63
8,128,800,8,2,32,8.596598,60,64
8,128,800,8,2,64,12.290625,60,64
8,128,800,8,4,2,0.507877,60,61
8,128,800,8,4,4,0.649827,60,61
8,128,800,8,4,8,4.052284,60,62
8,128,800,8,4,16,8.335189,60,63
8,128,800,8,4,32,9.70657,60,64
8,128,800,8,8,2,0.549158,60,61
8,128,800,8,8,4,0.741275,60,61
8,128,800,8,8,8,4.642976,60,62
8,128,800,8,8,16,9.727686,60,64
8,128,800,8,16,2,0.553032,60,61
8,128,800,8,16,4,0.806374,60,61
8,128,800,8,16,8,5.068558,60,62
8,128,800,8,32,2,0.547734,60,61
8,128,800,8,32,4,0.861542,60,61
8,128,800,8,64,2,0.569079,60,60
8,128,800,16,2,2,0.369144,60,60
8,128,800,16,2,4,0.550498,60,61
8,128,800,16,2,8,3.487497,60,62
8,128,800,16,2,16,7.766937,60,63
8,128,800,16,2,32,8.847198,60,64
8,128,800,16,4,2,0.487919,60,61
8,128,800,16,4,4,0.677941,60,61
8,128,800,16,4,8,4.157083,60,62
8,128,800,16,4,16,8.526141,60,63
8,128,800,16,8,2,0.543733,61,61
8,128,800,16,8,4,0.787659,60,61
8,128,800,16,8,8,4.778296,60,62
8,128,800,16,16,2,0.565011,60,61
8,128,800,16,16,4,0.879286,60,61
8,128,800,16,32,2,0.568755,60,60
8,128,800,32,2,2,0.351961,60,61
8,128,800,32,2,4,0.551858,60,61
8,128,800,32,2,8,3.587444,60,61
8,128,800,32,2,16,7.892744,60,63
8,128,800,32,4,2,0.474991,60,61
8,128,800,32,4,4,0.710264,60,61
8,128,800,32,4,8,4.246353,60,62
8,128,800,32,8,2,0.549227,60,61
8,128,800,32,8,4,0.848589,60,61
8,128,800,32,16,2,0.570759,60,61
8,128,800,64,2,2,0.352263,60,60
8,128,800,64,2,4,0.585799,60,60
8,128,800,64,2,8,3.731797,60,62
8,128,800,64,4,2,0.479892,60,61
8,128,800,64,4,4,0.76137,60,61
8,128,800,64,8,2,0.561143,60,61
8,256,800,2,2,2,0.729385,60,61
8,256,800,2,2,4,0.676045,60,61
8,256,800,2,2,8,2.956599,60,62
8,256,800,2,2,16,7.416185,60,63
8,256,800,2,2,32,8.316117,60,64
8,256,800,2,2,64,11.080529,60,64
8,256,800,2,4,2,0.624413,60,61
8,256,800,2,4,4,0.703471,60,61
8,256,800,2,4,8,3.928003,60,62
8,256,800,2,4,16,8.003282,60,63
8,256,800,2,4,32,9.35241,60,64
8,256,800,2,4,64,11.611776,60,64
8,256,800,2,8,2,0.612005,60,61
8,256,800,2,8,4,0.739992,60,61
8,256,800,2,8,8,4.453188,60,62
8,256,800,2,8,16,9.260823,60,64
8,256,800,2,8,32,10.699205,60,64
8,256,800,2,8,64,15.16658,60,65
8,256,800,2,16,2,0.583906,60,61
8,256,800,2,16,4,0.719991,60,61
8,256,800,2,16,8,4.828216,60,62
8,256,800,2,16,16,9.652049,60,63
8,256,800,2,16,32,10.814854,60,64
8,256,800,2,32,2,0.541298,60,61
8,256,800,2,32,4,0.746965,60,60
8,256,800,2,32,8,4.955201,60,62
8,256,800,2,32,16,9.714352,60,64
8,256,800,2,64,2,0.548191,60,61
8,256,800,2,64,4,0.811403,60,61
8,256,800,2,64,8,4.986389,60,62
8,256,800,4,2,2,0.505806,60,61
8,256,800,4,2,4,0.60685,60,61
8,256,800,4,2,8,3.119147,60,61
8,256,800,4,2,16,7.490151,60,63
8,256,800,4,2,32,8.474236,60,64
8,256,800,4,2,64,11.585846,60,64
8,256,800,4,4,2,0.558432,60,61
8,256,800,4,4,4,0.65568,60,61
8,256,800,4,4,8,3.978902,60,62
8,256,800,4,4,16,8.123251,60,63
8,256,800,4,4,32,9.489106,60,64
8,256,800,4,4,64,11.996505,60,64
8,256,800,4,8,2,0.567537,60,61
8,256,800,4,8,4,0.727138,60,61
8,256,800,4,8,8,4.526558,60,62
8,256,800,4,8,16,9.435174,60,64
8,256,800,4,8,32,10.86257,60,64
8,256,800,4,16,2,0.560503,60,61
8,256,800,4,16,4,0.751668,60,61
8,256,800,4,16,8,4.921568,60,62
8,256,800,4,16,16,9.810977,60,64
8,256,800,4,32,2,0.549409,60,61
8,256,800,4,32,4,0.77043,60,61
8,256,800,4,32,8,5.019909,60,62
8,256,800,4,64,2,0.541249,60,61
8,256,800,4,64,4,0.863356,60,61
8,256,800,8,2,2,0.408383,60,61
8,256,800,8,2,4,0.567233,60,61
8,256,800,8,2,8,3.342467,60,62
8,256,800,8,2,16,7.605816,60,63
8,256,800,8,2,32,8.59476,60,64
8,256,800,8,2,64,12.287318,61,64
8,256,800,8,4,2,0.507898,60,61
8,256,800,8,4,4,0.649802,60,61
8,256,800,8,4,8,4.050392,60,62
8,256,800,8,4,16,8.333028,60,63
8,256,800,8,4,32,9.707942,60,64
8,256,800,8,8,2,0.549564,60,61
8,256,800,8,8,4,0.740738,60,61
8,256,800,8,8,8,4.63483,60,62
8,256,800,8,8,16,9.726204,60,64
8,256,800,8,16,2,0.552991,60,61
8,256,800,8,16,4,0.806127,60,61
8,256,800,8,16,8,5.070903,60,62
8,256,800,8,32,2,0.547775,60,61
8,256,800,8,32,4,0.861161,60,61
8,256,800,8,64,2,0.568971,60,61
8,256,800,16,2,2,0.369161,60,61
8,256,800,16,2,4,0.550324,60,61
8,256,800,16,2,8,3.489285,60,62
8,256,800,16,2,16,7.761393,60,63
8,256,800,16,2,32,8.853876,60,64
8,256,800,16,4,2,0.482107,61,61
8,256,800,16,4,4,0.676466,60,61
8,256,800,16,4,8,4.157747,60,62
8,256,800,16,4,16,8.526893,60,63
8,256,800,16,8,2,0.543731,60,61
8,256,800,16,8,4,0.78776,60,61
8,256,800,16,8,8,4.777499,60,62
8,256,800,16,16,2,0.55918,60,61
8,256,800,16,16,4,0.879064,60,61
8,256,800,16,32,2,0.570156,60,60
8,256,800,32,2,2,0.358854,60,60
8,256,800,32,2,4,0.549588,60,61
8,256,800,32,2,8,3.58818,60,62
8,256,800,32,2,16,7.885982,60,63
8,256,800,32,4,2,0.475071,60,61
8,256,800,32,4,4,0.711106,60,61
8,256,800,32,4,8,4.238138,60,62
8,256,800,32,8,2,0.549171,60,61
8,256,800,32,8,4,0.848526,60,61
8,256,800,32,16,2,0.570755,60,61
8,256,800,64,2,2,0.352308,60,61
8,256,800,64,2,4,0.585571,60,61
8,256,800,64,2,8,3.732816,60,62
8,256,800,64,4,2,0.476288,60,61
8,256,800,64,4,4,0.760657,60,61
8,256,800,64,8,2,0.561134,60,61
8,512,800,2,2,2,0.729495,60,61
8,512,800,2,2,4,0.677524,60,61
8,512,800,2,2,8,2.956636,60,61
8,512,800,2,2,16,7.415848,61,63
8,512,800,2,2,32,8.313028,60,63
8,512,800,2,2,64,11.072953,60,64
8,512,800,2,4,2,0.624168,60,61
8,512,800,2,4,4,0.703786,60,61
8,512,800,2,4,8,3.927687,60,62
8,512,800,2,4,16,8.007115,60,63
8,512,800,2,4,32,9.351658,60,64
8,512,800,2,4,64,11.642737,60,64
8,512,800,2,8,2,0.612269,60,61
8,512,800,2,8,4,0.737481,60,61
8,512,800,2,8,8,4.45119,60,62
8,512,800,2,8,16,9.25832,60,64
8,512,800,2,8,32,10.69556,60,64
8,512,800,2,8,64,15.221338,60,65
8,512,800,2,16,2,0.583855,60,61
8,512,800,2,16,4,0.719288,60,61
8,512,800,2,16,8,4.830358,60,62
8,512,800,2,16,16,9.654692,60,64
8,512,800,2,16,32,10.827173,60,64
8,512,800,2,32,2,0.540914,60,61
8,512,800,2,32,4,0.747266,60,61
8,512,800,2,32,8,4.954048,60,62
8,512,800,2,32,16,9.71289,60,64
8,512,800,2,64,2,0.548173,60,61
8,512,800,2,64,4,0.811418,60,61
8,512,800,2,64,8,4.98701,60,62
8,512,800,4,2,2,0.505886,60,61
8,512,800,4,2,4,0.607085,60,61
8,512,800,4,2,8,3.121453,60,61
8,512,800,4,2,16,7.49019,60,63
8,512,800,4,2,32,8.472688,60,64
8,512,800,4,2,64,11.563303,60,64
8,512,800,4,4,2,0.558348,60,61
8,512,800,4,4,4,0.655635,60,61
8,512,800,4,4,8,3.977937,60,62
8,512,800,4,4,16,8.12558,60,63
8,512,800,4,4,32,9.492315,60,64
8,512,800,4,4,64,11.991812,60,64
8,512,800,4,8,2,0.567358,60,61
8,512,800,4,8,4,0.726457,60,61
8,512,800,4,8,8,4.526485,60,62
8,512,800,4,8,16,9.436505,60,64
8,512,800,4,8,32,10.861224,60,64
8,512,800,4,16,2,0.563042,60,61
8,512,800,4,16,4,0.751682,60,61
8,512,800,4,16,8,4.917252,60,62
8,512,800,4,16,16,9.81267,60,63
8,512,800,4,32,2,0.549255,60,61
8,512,800,4,32,4,0.769378,60,61
8,512,800,4,32,8,5.022738,60,62
8,512,800,4,64,2,0.539864,60,61
8,512,800,4,64,4,0.864068,60,61
8,512,800,8,2,2,0.40658,60,60
8,512,800,8,2,4,0.567377,60,61
8,512,800,8,2,8,3.345704,60,62
8,512,800,8,2,16,7.603642,60,63
8,512,800,8,2,32,8.59419,60,64
8,512,800,8,2,64,12.264073,60,65
8,512,800,8,4,2,0.507943,60,61
8,512,800,8,4,4,0.649888,60,61
8,512,800,8,4,8,4.047616,60,62
8,512,800,8,4,16,8.326904,60,63
8,512,800,8,4,32,9.708078,60,64
8,512,800,8,8,2,0.549383,60,61
8,512,800,8,8,4,0.74102,60,61
8,512,800,8,8,8,4.643722,60,62
8,512,800,8,8,16,9.727969,60,64
8,512,800,8,16,2,0.553229,60,61
8,512,800,8,16,4,0.813373,60,61
8,512,800,8,16,8,5.068548,60,62
8,512,800,8,32,2,0.547909,60,61
8,512,800,8,32,4,0.861509,60,61
8,512,800,8,64,2,0.569462,60,61
8,512,800,16,2,2,0.369001,60,61
8,512,800,16,2,4,0.550481,60,61
8,512,800,16,2,8,3.487812,60,62
8,512,800,16,2,16,7.767573,60,63
8,512,800,16,2,32,8.854032,60,64
8,512,800,16,4,2,0.481757,60,61
8,512,800,16,4,4,0.679326,60,61
8,512,800,16,4,8,4.154865,60,62
8,512,800,16,4,16,8.527255,60,63
8,512,800,16,8,2,0.545605,60,61
8,512,800,16,8,4,0.786781,60,61
8,512,800,16,8,8,4.77999,60,62
8,512,800,16,16,2,0.558953,60,61
8,512,800,16,16,4,0.877675,60,61
8,512,800,16,32,2,0.568684,60,61
8,512,800,32,2,2,0.351943,60,60
8,512,800,32,2,4,0.549612,60,61
8,512,800,32,2,8,3.587876,60,61
8,512,800,32,2,16,7.893639,60,63
8,512,800,32,4,2,0.477783,60,61
8,512,800,32,4,4,0.712372,60,61
8,512,800,32,4,8,4.241019,60,62
8,512,800,32,8,2,0.549479,60,61
8,512,800,32,8,4,0.847594,60,61
8,512,800,32,16,2,0.571405,60,61
8,512,800,64,2,2,0.3524,60,61
8,512,800,64,2,4,0.585975,60,61
8,512,800,64,2,8,3.737782,60,62
8,512,800,64,4,2,0.476495,60,60
8,512,800,64,4,4,0.758673,60,61
8,512,800,64,8,2,0.561163,60,60
8,1024,800,2,2,2,0.729397,60,61
8,1024,800,2,2,4,0.675772,60,61
8,1024,800,2,2,8,2.955351,60,61
8,1024,800,2,2,16,7.417064,60,63
8,1024,800,2,2,32,8.317189,60,64
8,1024,800,2,2,64,11.091373,60,64
8,1024,800,2,4,2,0.623743,60,61
8,1024,800,2,4,4,0.703877,60,61
8,1024,800,2,4,8,3.927987,60,62
8,1024,800,2,4,16,8.004166,60,63
8,1024,800,2,4,32,9.353753,60,64
8,1024,800,2,4,64,11.630979,60,64
8,1024,800,2,8,2,0.612045,60,61
8,1024,800,2,8,4,0.737292,60,61
8,1024,800,2,8,8,4.454226,60,62
8,1024,800,2,8,16,9.258051,60,64
8,1024,800,2,8,32,10.694681,60,64
8,1024,800,2,8,64,15.221,60,65
8,1024,800,2,16,2,0.587012,60,61
8,1024,800,2,16,4,0.719144,60,61
8,1024,800,2,16,8,4.830821,60,62
8,1024,800,2,16,16,9.656011,60,64
8,1024,800,2,16,32,10.795818,60,64
8,1024,800,2,32,2,0.541413,60,61
8,1024,800,2,32,4,0.747784,60,61
8,1024,800,2,32,8,4.954601,60,62
8,1024,800,2,32,16,9.717575,60,64
8,1024,800,2,64,2,0.54834,60,61
8,1024,800,2,64,4,0.812182,60,61
8,1024,800,2,64,8,4.980475,60,62
8,1024,800,4,2,2,0.505613,60,61
8,1024,800,4,2,4,0.607078,60,61
8,1024,800,4,2,8,3.120574,60,62
8,1024,800,4,2,16,7.489775,60,63
8,1024,800,4,2,32,8.473534,60,64
8,1024,800,4,2,64,11.559383,60,64
8,1024,800,4,4,2,0.558788,60,61
8,1024,800,4,4,4,0.655488,60,61
8,1024,800,4,4,8,3.978071,60,62
8,1024,800,4,4,16,8.123969,60,63
8,1024,800,4,4,32,9.485864,60,64
8,1024,800,4,4,64,12.003101,60,64
8,1024,800,4,8,2,0.574565,60,61
8,1024,800,4,8,4,0.726794,60,61
8,1024,800,4,8,8,4.526276,60,62
8,1024,800,4,8,16,9.434709,60,64
8,1024,800,4,8,32,10.848157,60,65
8,1024,800,4,16,2,0.560646,60,61
8,1024,800,4,16,4,0.75232,60,61
8,1024,800,4,16,8,4.919589,60,62
8,1024,800,4,16,16,9.813885,60,64
8,1024,800,4,32,2,0.549059,60,61
8,1024,800,4,32,4,0.774615,60,61
8,1024,800,4,32,8,5.023715,60,62
8,1024,800,4,64,2,0.541219,60,61
8,1024,800,4,64,4,0.864074,60,61
8,1024,800,8,2,2,0.406505,60,61
8,1024,800,8,2,4,0.567389,60,60
8,1024,800,8,2,8,3.339217,60,62
8,1024,800,8,2,16,7.601819,60,63
8,1024,800,8,2,32,8.595891,60,64
8,1024,800,8,2,64,12.269992,60,64
8,1024,800,8,4,2,0.507819,60,61
8,1024,800,8,4,4,0.64974,60,61
8,1024,800,8,4,8,4.050536,60,62
8,1024,800,8,4,16,8.320697,60,63
8,1024,800,8,4,32,9.70693,60,64
8,1024,800,8,8,2,0.549463,60,61
8,1024,800,8,8,4,0.741834,60,61
8,1024,800,8,8,8,4.642745,60,62
8,1024,800,8,8,16,9.728948,60,64
8,1024,800,8,16,2,0.553147,60,61
8,1024,800,8,16,4,0.806611,60,61
8,1024,800,8,16,8,5.070102,60,62
8,1024,800,8,32,2,0.549289,60,61
8,1024,800,8,32,4,0.861066,60,61
8,1024,800,8,64,2,0.568992,60,60
8,1024,800,16,2,2,0.369231,60,60
8,1024,800,16,2,4,0.550506,60,61
8,1024,800,16,2,8,3.484717,60,62
8,1024,800,16,2,16,7.763256,60,63
8,1024,800,16,2,32,8.849862,60,64
8,1024,800,16,4,2,0.482084,60,61
8,1024,800,16,4,4,0.676137,60,61
8,1024,800,16,4,8,4.152079,60,62
8,1024,800,16,4,16,8.528256,60,63
8,1024,800,16,8,2,0.543899,60,61
8,1024,800,16,8,4,0.78753,60,61
8,1024,800,16,8,8,4.777449,60,62
8,1024,800,16,16,2,0.559362,61,61
8,1024,800,16,16,4,0.877764,60,61
8,1024,800,16,32,2,0.56898,60,61
8,1024,800,32,2,2,0.353002,60,60
8,1024,800,32,2,4,0.549666,60,61
8,1024,800,32,2,8,3.585502,60,62
8,1024,800,32,2,16,7.893881,60,63
8,1024,800,32,4,2,0.474857,60,61
8,1024,800,32,4,4,0.710423,60,61
8,1024,800,32,4,8,4.237049,60,62
8,1024,800,32,8,2,0.549214,60,61
8,1024,800,32,8,4,0.847615,60,61
8,1024,800,32,16,2,0.571162,60,61
8,1024,800,64,2,2,0.352413,60,60
8,1024,800,64,2,4,0.585503,60,61
8,1024,800,64,2,8,3.73073,60,62
8,1024,800,64,4,2,0.476665,60,61
8,1024,800,64,4,4,0.760429,60,61
8,1024,800,64,8,2,0.561481,60,61
16,-1,800,-1,-1,-1,2.609625,60,62
16,128,800,2,2,2,1.598666,61,62
16,128,800,2,2,4,2.296496,60,61
16,128,800,2,2,8,5.640855,60,63
16,128,800,2,2,16,12.195937,60,65
16,128,800,2,2,32,14.012004,60,66
16,128,800,2,2,64,19.651342,60,66
16,128,800,2,4,2,1.2323,60,61
16,128,800,2,4,4,2.570921,60,62
16,128,800,2,4,8,6.65068,60,63
16,128,800,2,4,16,13.502461,60,65
16,128,800,2,4,32,15.893738,60,66
16,128,800,2,4,64,19.924572,60,67
16,128,800,2,8,2,1.082063,60,61
16,128,800,2,8,4,3.147436,60,62
16,128,800,2,8,8,7.307838,60,63
16,128,800,2,8,16,15.040958,60,65
16,128,800,2,8,32,17.373716,60,67
16,128,800,2,8,64,26.377069,60,68
16,128,800,2,16,2,1.027331,60,61
16,128,800,2,16,4,3.844342,60,62
16,128,800,2,16,8,8.243095,60,63
